Contract Year,Contract ID,FHIR Provider Directory API URL,Last Entered Date
2027,"H2704 - KAISER FOUNDATION HP, INC.",https://kpx-service-bus.kp.org/service/hp/mhpo/healthplanproviderv1rc,7/9/26 19:51
2027,"H2736 - UNITEDHEALTHCARE COMMUNITY PLAN, INC.",https://flex.optum.com/fhirpublic,7/9/26 09:11
2027,"H2737 - HEALTH NEW ENGLAND, INC.",https://us120.fhir.m2.edifecsfedcloud.com/hne_pd,7/10/26 13:05
2027,"H2752 - BRAVO HEALTH PENNSYLVANIA, INC.",https://data.healthspring.healthlx.com:8003,7/10/26 18:19
2027,H2775 - AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY,https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:32
2027,"H2802 - UNITEDHEALTHCARE OF THE MIDLANDS, INC.",https://flex.optum.com/fhirpublic,7/9/26 09:11
2027,H2819 - CALIFORNIA PHYSICIANS' SERVICE,https://api.blueshieldca.com/bsc/fhir/fhir-server/api/v4/cloud/provider-directory/metadata,7/8/26 14:49
2027,"H2836 - ANTHEM HEALTH PLANS, INC.",https://totalview.healthos.anthem.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:16
2027,H2845 - DEVOTED HEALTH INSURANCE COMPANY OF OKLAHOMA,https://fhir.devoted.com/fhir,6/25/26 13:25
2027,"H2851 - NATIVE ADVANTAGE, INC.",https://fhir.nativeadvantage.com/fhir,7/7/26 10:31
2027,H2875 - HUMANA WI HEALTH ORGANIZATION INSURANCE CORP,,
2027,"H2915 - PENNSYLVANIA HEALTH & WELLNESS, INC.",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:33
2027,H2923 - DEVOTED HEALTH PLAN OF OREGON INC,https://fhir.devoted.com/fhir,6/25/26 13:25
2027,H2926 - PRIMEWEST RURAL MN HEALTH CARE ACCESS INITIATIVE,https://apis.ssctech.com/interop-pw/open/fhir/R4/Organization,7/10/26 10:44
2027,H2942 - COX HEALTH SYSTEMS HMO INC,https://api.coxhealthplanfhir.com/r4/publicProdMa/Practitioner,7/8/26 16:39
2027,H2960 - KAISER FOUNDATION HEALTH PLAN OF NEVADA,https://apps.hometownhealth.com/Services/_V3.0/ProviderDirectory/gql,7/10/26 17:04
2027,"H2962 - ULTIMATE HEALTH PLANS, INC.",https://api.aaneelconnect.com/cms/r4/ultimate-provider-directory-2027,7/10/26 10:13
2027,"H3012 - ST. LUKE'S HEALTH PLAN, INC.",https://medicare.stlukeshealthplan.org/files,7/7/26 14:00
2027,H3038 - MOLINA HEALTHCARE OF CALIFORNIA,https://developer.interop.molinahealthcare.com/api-details#api=trizetto-provider-directory&operation=607f68d1bc005120b15c2c6f,7/9/26 18:49
2027,H3041 - DEVOTED HEALTH PLAN OF SOUTH CAROLINA INC,https://fhir.devoted.com/fhir,6/25/26 13:25
2027,H3048 - SECUR INC,https://api.aaneelconnect.com/cms/r4/secur-provider-directory-2027,7/8/26 08:59
2027,H3080 - DEVOTED HEALTH PLAN OF ALABAMA INC,https://fhir.devoted.com/fhir,6/25/26 13:25
2027,"H3093 - MOLINA HEALTHCARE OF ILLINOIS, INC.",https://developer.interop.molinahealthcare.com/api-details#api=trizetto-provider-directory&operation=607f68d1bc005120b15c2c6f,7/9/26 18:49
2027,"H3113 - OXFORD HEALTH PLANS (NJ), INC.",https://flex.optum.com/fhirpublic,7/9/26 09:11
2027,H3124 - PARTNERS INSURANCE COMPANY OF NEW JERSEY INC,https://providerfhirapi.healthpartnersplans.com,7/7/26 11:42
2027,"H3127 - UPPER PENINSULA HEALTH PLAN, LLC",https://api.uphpfhir.com/r4/public-dsnp/Practitioner,7/9/26 16:56
2027,H3146 - AETNA BETTER HEALTH INC. (GA),https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:10
2027,H3152 - AETNA HEALTH INC. (NJ),https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:10
2027,"H3170 - SAPPHIRE EDGE, INC.",https://api.bcbsnefhir.com/r4/public/,7/8/26 14:16
2027,H3186 - SANFORD HEALTH PLAN OF MINNESOTA,https://fhir.greatplainsmedicareadvantage.com/hspd/r4/,7/7/26 10:41
2027,H3192 - AETNA HEALTH OF MICHIGAN INC.,https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:10
2027,H3204 - PRESBYTERIAN HEALTH PLAN,https://prodpsbtzinterop.healthtranzformdev.com/providerdirectory,7/2/26 16:01
2027,H3219 - ALLINA HEALTH AND AETNA INSURANCE COMPANY,https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:10
2027,"H3239 - AETNA BETTER HEALTH, INC. (LA)",https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:10
2027,"H3240 - WELLPOINT NEW JERSEY, INC.",https://totalview.healthos.Wellpoint.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:17
2027,H3256 - CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,https://flex.optum.com/fhirpublic,7/9/26 09:12
2027,H3259 - VOLUNTEER STATE HEALTH PLAN,https://api.bcbst.com/r4/providerdirectory/BCBST/metadata,7/10/26 16:21
2027,H3274 - ALIGN SENIOR CARE CALIFORNIA INC.,https://fhir.curanahealth.com/,7/8/26 00:26
2027,H3288 - AETNA HEALTH AND LIFE INSURANCE COMPANY,https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:10
2027,"H3291 - PRUITTHEALTH PREMIER, INC.",https://fhir.curanahealth.com/,7/8/26 00:26
2027,"H3305 - MVP HEALTH PLAN, INC.",https://api.mvphealthcare.com/provdirfhirapi/metadata,8/28/26 09:37
2027,H3312 - AETNA HEALTH INC. (NY),https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:10
2027,H3330 - HEALTH INSURANCE PLAN OF GREATER NEW YORK,https://prodtzinterop.developer.healthtranzformdev.com/api-details#api=mt-provider-directory&operation=getMetadata,7/8/26 12:10
2027,H3344 - INDEPENDENT HEALTH BENEFITS CORPORATION,https://ihfhir.healthsparq.com/api/provider-fhir-service/v1/fhir/metadata,8/17/26 09:56
2027,"H3347 - ELDERPLAN, INC.",https://providerlenz.com/client-api-documentation?apikey=193E1470-5CB7-408F-8E07-F06C7C87FCFE,6/26/26 10:24
2027,"H3351 - EXCELLUS HEALTH PLAN, INC.",https://fhir.excellusbcbs.com/fhir/api/,7/10/26 12:00
2027,"H3359 - HEALTHFIRST HEALTH PLAN, INC.",https://hf-fhir-provider-directory-sys-api-prod.us-e1.cloudhub.io,7/10/26 13:28
2027,"H3362 - INDEPENDENT HEALTH ASSOCIATION, INC.",https://ihfhir.healthsparq.com/api/provider-fhir-service/v1/fhir/metadata,8/17/26 09:56
2027,"H3379 - UNITEDHEALTHCARE OF NEW YORK, INC.",https://flex.optum.com/fhirpublic,7/9/26 09:12
2027,H3384 - Highmark Western and Northeastern New York Inc.,https://apicmsqa.hmhs.com/cms/fhir/v4/providers/HMNY/Practitioner,8/27/26 15:41
2027,"H3387 - UNITEDHEALTHCARE OF NEW YORK, INC.",https://flex.optum.com/fhirpublic,7/9/26 09:12
2027,"H3388 - CAPITAL DISTRICT PHYSICIANS' HEALTH PLAN, INC.",https://cdphpfhir.healthsparq.com/api/provider-fhir-service/v1/fhir/,7/9/26 16:28
2027,H3404 - BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,https://bcbsnc.sapphirecareselect.com/fhir,7/8/26 08:30
2027,"H3407 - EL PASO FIRST HEALTH PLANS, INC.",https://prodepftzinterop.trizettoconnect.com/ug/providerdirectorys/Endpoint,6/26/26 17:03
2027,H3418 - CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,https://flex.optum.com/fhirpublic,7/9/26 09:12
2027,"H3419 - PERENNIAL ADVANTAGE OF COLORADO, INC.",https://fhir.curanahealth.com/,7/8/26 00:26
2027,"H3443 - ALIGNMENT HEALTH PLAN OF ARIZONA, INC.",https://adasgateway.ahcusa.com/providerfhir/Practitioner,6/30/26 16:05
2027,"H3447 - HEALTHKEEPERS, INC.",https://totalview.healthos.anthem.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:17
2027,H3449 - BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,https://bcbsnc.sapphirecareselect.com/fhir,7/8/26 08:30
2027,"H3467 - PROCARE ADVANTAGE, LLC",https://fhir.curanahealth.com/,7/8/26 00:26
2027,H3499 - COORDINATED CARE CORPORATION,https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:33
2027,"H3515 - DEVOTED HEALTH PLAN OF WASHINGTON, INC.",https://fhir.devoted.com/fhir,6/25/26 13:25
2027,"H3529 - ANTHEM INSURANCE COMPANIES, INC.",https://totalview.healthos.anthem.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:17
2027,"H3533 - HUMANA HEALTH COMPANY OF NEW YORK, INC.",,
2027,H3551 - ETERNALHEALTH OF ARIZONA INC,https://fhir.eternalhealth.com/api,7/11/26 00:13
2027,"H3561 - HEALTH NET COMMUNITY SOLUTIONS, INC.",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:33
2027,H3597 - AETNA HEALTH INC. (ME),https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:10
2027,H3642 - HUMANADENTAL INSURANCE COMPANY,,
2027,H3655 - COMMUNITY INSURANCE COMPANY,https://totalview.healthos.anthem.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:17
2027,H3660 - SUMMACARE INC.,,
2027,H3664 - AULTCARE HEALTH INSURING CORPORATION,https://achealthdataservices-providerdirectory.fhir.azurehealthcareapis.com/metadata,7/10/26 14:25
2027,"H3668 - MOUNT CARMEL HEALTH PLAN, INC.",https://api-medigold-prd.safhir.io/v1/api/provider-directory,7/10/26 07:58
2027,"H3672 - THE HEALTH PLAN OF WEST VIRGINIA, INC.",https://api.thehealthplanfhir.com/r4/public/Practitioner,7/8/26 16:13
2027,"H3706 - GLOBALHEALTH, INC.",https://api.globalhealthfhir.com/r4/public/Practitioner,7/9/26 17:41
2027,"H3708 - OKLAHOMA SUPERIOR SELECT, INC.",https://api-ahp-prd.safhir.io/v1/api/provider-directory/metadata,7/10/26 10:37
2027,H3727 - OH CHS SNP INC.,https://CCA.fp-h3727.prd.healixcloud.net/pd/fhir/Practitioner?_count=10,7/10/26 09:55
2027,"H3748 - AETNA BETTER HEALTH OF WASHINGTON, INC.",https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:11
2027,"H3755 - COMMUNITYCARE GOVERNMENT PROGRAMS, INC.",https://api.communitycarefhir.com/r4/public-prod-ma/,7/9/26 09:53
2027,"H3767 - HUMANA HEALTH PLAN OF CALIFORNIA, INC.",,
2027,"H3794 - UNITEDHEALTHCARE OF WISCONSIN, INC.",https://flex.optum.com/fhirpublic,7/9/26 09:12
2027,H3800 - PROVIDER PARTNERS HEALTH PLAN OF ILLINOIS,https://www.pphealthplan.com/directory-search/FHIR/H3800/2027,7/10/26 15:36
2027,"H3805 - UnitedHealthcare Benefits of Texas, Inc.",https://flex.optum.com/fhirpublic,7/9/26 09:12
2027,"H3810 - ALLCARE HEALTH PLAN, INC.",https://interop-adv.api.allcarehealth.com/,7/1/26 13:27
2027,"H3811 - SAMARITAN HEALTH PLANS, INC.",https://samhp.healthtrioconnect.com/fhirprovdir/metadata,7/9/26 17:19
2027,H3814 - ATRIO HEALTH PLANS,https://client-api.providerlenz.com/api/publicAPI/LoadFHIRDirectoryProviders/ATRIO,7/10/26 17:54
2027,H3815 - ALIGNMENT HEALTH PLAN,https://adasgateway.ahcusa.com/providerfhir/Practitioner,6/30/26 16:05
2027,H3817 - REGENCE BLUECROSS BLUESHIELD OF OREGON,https://providers.regence.com/api/provider-fhir-service/v1/fhir,7/1/26 16:09
2027,H3822 - HEALTH CARE SERVICE CORPORATION,https://api.hcsc.net/providerfinder/cms_sapphire/fhir/,7/10/26 18:09
2027,H3832 - HAWAII MEDICAL SERVICE ASSOCIATION,https://io-api.hmsa-services.com:9443/fhir/r4/providerdirectory,7/8/26 15:35
2027,H3864 - PACIFICSOURCE COMMUNITY HEALTH PLANS,https://api.apim.pacificsource.com/fhir/provider/R4/Practitioner,7/10/26 11:44
2027,"H3868 - UNITEDHEALTHCARE COMMUNITY PLAN OF TEXAS, L.L.C.",https://flex.optum.com/fhirpublic,7/9/26 09:12
2027,H3879 - SCAN HEALTH PLAN (OR),https://providerdirectory.scanhealthplan.com,7/7/26 15:23
2027,"H3890 - HOPKINS HEALTH ADVANTAGE, INC.",https://api.jhhpfhir.com/r4/public-ma/,7/10/26 16:53
2027,"H3907 - UPMC HEALTH PLAN, INC.",https://apis.upmchp.com/FHIR/R4/Group/Providerdirectory/$export,7/24/26 13:29
2027,H3909 - QCC INSURANCE COMPANY,https://eapics.ibx.com/provider/v1/fhir,6/30/26 13:21
2027,H3916 - HIGHMARK SENIOR HEALTH COMPANY,https://apicmsqa.hmhs.com/cms/fhir/v4/providers/HM/Practitioner,8/27/26 15:40
2027,H3923 - CAPITAL ADVANTAGE INSURANCE COMPANY,https://api.capitalbluecrossfhir.com/r4/public-ma/,7/8/26 14:22
2027,H3924 - GEISINGER INDEMNITY INSURANCE COMPANY,https://api-v2.geisinger.org/api/provider-directory/v1/,7/9/26 13:49
2027,H3928 - AETNA HEALTH INC. (LA),https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:11
2027,H3931 - AETNA HEALTH INC. (PA),https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:11
2027,"H3949 - BRAVO HEALTH PENNSYLVANIA, INC.",https://data.healthspring.healthlx.com:8003,7/10/26 18:20
2027,"H3952 - KEYSTONE HEALTH PLAN EAST, INC.",https://eapics.ibx.com/provider/v1/fhir,6/30/26 13:21
2027,H3954 - GEISINGER HEALTH PLAN,https://api-v2.geisinger.org/api/provider-directory/v1/,7/9/26 13:51
2027,H3957 - HIGHMARK CHOICE COMPANY,https://apicmsqa.hmhs.com/cms/fhir/v4/providers/HM/Practitioner,8/27/26 15:40
2027,H3959 - AETNA HEALTH INC. (PA),https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:12
2027,"H3962 - KEYSTONE HEALTH PLAN CENTRAL, INC.",https://api.capitalbluecrossfhir.com/r4/public-ma/,7/8/26 14:31
2027,"H3975 - WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:33
2027,"H4003 - MMM HEALTHCARE, LLC",https://api.mmmhealthcarefhir.com/r4/public-ma/Practitioner,7/10/26 08:55
2027,"H4004 - MMM HEALTHCARE, LLC",https://api.mmmhealthcarefhir.com/r4/public-ma/Practitioner,7/10/26 08:56
2027,"H4005 - TRIPLE S ADVANTAGE, INC.",https://fdp.edifecsfedcloud.com/#/portal/triple.s/fhir-apis,7/8/26 11:49
2027,H4026 - SCAN HEALTH PLAN (WA),https://providerdirectory.scanhealthplan.com,7/7/26 15:23
2027,H4030 - DEVOTED HEALTH INSURANCE COMPANY OF MISSOURI,https://fhir.devoted.com/fhir,6/25/26 13:25
2027,"H4032 - UNITEDHEALTHCARE OF THE ROCKIES, INC.",https://flex.optum.com/fhirpublic,7/9/26 09:12
2027,"H4036 - ANTHEM INSURANCE COMPANIES, INC.",https://totalview.healthos.anthem.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:18
2027,H4045 - SANTA CLARA COUNTY HEALTH AUTHORITY,https://fhir.scfhp.com/providerAPI,7/8/26 15:05
2027,"H4054 - PROVIDER PARTNERS HEALTH PLAN OF TEXAS, INC.",https://www.pphealthplan.com/directory-search/FHIR/H4054/2027,7/10/26 15:37
2027,H4057 - KERN HEALTH SYSTEMS,https://fhir.edifecscloud.com/khs_meta/pd/R4/Practitioner,9/2/26 22:59
2027,"H4073 - WELLCARE HEALTH INSURANCE OF NORTH CAROLINA, INC.",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:33
2027,"H4086 - HEALTHY ARKANSAS, INC.",https://fhir.healthy-ar.com/plan-net/H4086/,7/9/26 16:27
2027,"H4091 - SIMPRA ADVANTAGE, INC.",https://data.healthlx.com:8004/SIMPRA,7/10/26 12:16
2027,"H4093 - PROVIDER PARTNERS HEALTH PLAN OF PENNSYLVANIA, INC",https://www.pphealthplan.com/directory-search/FHIR/H4093/2027,7/10/26 15:37
2027,H4127 - ALIGN SENIOR CARE IOWA INSURANCE COMPANY,https://fhir.curanahealth.com/,7/8/26 00:26
2027,"H4140 - DOCTORS HEALTHCARE PLANS, INC.",https://us120.fhir.m2.edifecsfedcloud.com/dhcp_pd,7/8/26 14:44
2027,"H4141 - HUMANA EMPLOYERS HEALTH PLAN OF GEORGIA, INC.",,
2027,H4152 - BLUE CROSS & BLUE SHIELD OF RHODE ISLAND,https://transmitapi.goperspecta.com/v2/bcbsri,6/24/26 17:26
2027,"H4158 - BUCKEYE COMMUNITY HEALTH PLAN, INC.",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:33
2027,"H4161 - BLUE CROSS OF CALIFORNIA PARTNERSHIP PLAN, INC.",https://totalview.healthos.anthem.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/13/26 16:10
2027,"H4172 - NHC ADVANTAGE, LLC",https://fhir.curanahealth.com/,7/8/26 00:26
2027,H4193 - HAP CARESOURCE,https://orchestrateserver.caresource.careevolution.com/api/fhir/provider-directory/metadata,7/10/26 18:31
2027,H4213 - USABLE MUTUAL INSURANCE COMPANY,https://arkbluecross.healthsparq.com/api/provider-fhir-service,9/4/26 10:31
2027,"H4227 - VISTA HEALTH PLAN, INC.",https://api-ext.amerihealthcaritas.com/PA01/provider-api/swagger-ui/,7/7/26 16:31
2027,"H4232 - AMERICAN HEALTH PLAN OF UT, INC.",https://api-ahp-prd.safhir.io/v1/api/provider-directory/metadata,7/10/26 10:37
2027,"H4279 - UPMC FOR YOU, INC",https://apis.upmchp.com/FHIR/R4/Group/Providerdirectory/$export,7/24/26 13:29
2027,"H4286 - LEON HEALTH, INC.",https://data.healthlx.com:8004/LEONHEALTH/,7/9/26 09:30
2027,"H4329 - HUMANA BENEFIT PLAN OF ILLINOIS, INC.",,
2027,"H4346 - HMO COLORADO, INC.",https://totalview.healthos.anthem.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/13/26 16:13
2027,H4348 - DEVOTED HEALTH INSURANCE COMPANY OF KANSAS,https://fhir.devoted.com/fhir,6/25/26 13:25
2027,"H4367 - MOLINA HEALTHCARE OF IOWA, INC.",https://developer.interop.molinahealthcare.com/api-details#api=trizetto-provider-directory&operation=607f68d1bc005120b15c2c6f,7/9/26 18:49
2027,"H4371 - SENIOR WHOLE HEALTH, LLC",https://developer.interop.molinahealthcare.com/api-details#api=trizetto-provider-directory&operation=607f68d1bc005120b15c2c6f,7/9/26 18:49
2027,"H4407 - HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",https://data.healthspring.healthlx.com:8003,7/10/26 18:20
2027,H4439 - PROVIDER PARTNERS HEALTH PLAN OF NORTH CAROLINA,https://www.pphealthplan.com/directory-search/FHIR/H4439/2027,7/10/26 15:37
2027,H4444 - PROVIDER PARTNERS HEALTH PLAN OF INDIANA,https://www.pphealthplan.com/directory-search/FHIR/H4444/2027,7/10/26 15:38
2027,H4461 - CARITEN HEALTH PLAN INC.,,
2027,"H4471 - BLUE CROSS OF CALIFORNIA PARTNERSHIP PLAN, INC.",https://totalview.healthos.anthem.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:18
2027,"H4473 - DEVOTED HEALTH INSURANCE COMPANY OF UTAH, INC.",https://fhir.devoted.com/fhir,6/25/26 13:25
2027,"H4490 - AMERICAN HEALTH PLAN OF MISSOURI, INC.",https://api-ahp-prd.safhir.io/v1/api/provider-directory/metadata,7/10/26 10:37
2027,H4497 - MEDICAL MUTUAL OF OHIO,https://fhirprovider.medmutual.com/provider/R4,7/2/26 14:28
2027,H4499 - SENTARA HEALTH PLANS,https://shpp.interop.sentara.com/shpp/api/plannet/Practitioner,7/7/26 16:33
2027,"H4506 - SELECTCARE OF TEXAS, INC.",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:33
2027,"H4513 - HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",https://data.healthspring.healthlx.com:8003,7/10/26 18:20
2027,"H4514 - UNITEDHEALTHCARE COMMUNITY PLAN OF TEXAS, L.L.C.",https://flex.optum.com/fhirpublic,7/9/26 09:12
2027,H4523 - AETNA HEALTH INC. (TX),https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:12
2027,"H4527 - PHYSICIANS HEALTH CHOICE OF TEXAS, LLC",https://flex.optum.com/fhirpublic,7/9/26 09:12
2027,"H4604 - UNITEDHEALTHCARE OF THE ROCKIES, INC.",https://flex.optum.com/fhirpublic,7/9/26 09:12
2027,H4605 - REGENCE BLUECROSS BLUESHIELD OF UTAH,https://providers.regence.com/api/provider-fhir-service/v1/fhir,7/1/26 16:09
2027,"H4610 - UNITEDHEALTHCARE OF NEW ENGLAND, INC.",https://flex.optum.com/fhirpublic,7/9/26 09:12
2027,"H4623 - HUMANA REGIONAL HEALTH PLAN, INC.",,
2027,"H4624 - ZING HEALTH OF MICHIGAN, INC.",https://api.zinghealthfhir.com/r4/public/,7/9/26 09:44
2027,"H4647 - NEW CENTURY HEALTH PLAN, INC.",,
2027,H4661 - CELTIC INSURANCE COMPANY,https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:33
2027,"H4676 - TROY HEALTH, INC.",,
2027,"H4694 - HEALTHKEEPERS, INC.",https://totalview.healthos.anthem.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:19
